TERM,TERM_DESCR,INSTITUTION,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,INSTRUCTOR NAME,UM_JOBCODE_GROUP,JOBCODE,JOBCODE_DESCR,COMPLETED HEADCOUNT,TOTAL HEADCOUNT,A_COUNT,B_COUNT,C_COUNT,D_COUNT,S_COUNT,P_COUNT,N_COUNT,F_COUNT,W_COUNT
1189,Fall 2018,UMNTC,HSM,4531,101,LEC,HR in Health Care Settings,"Spencer,Erich Vaughn Stolz",AP,9754,Teaching Specialist,60,64,41,12,4,1,,,,2,4
1189,Fall 2018,UMNTC,HSM,4541,101,LEC,Health Care Finance,"Plowman,Bradley Lynn",AP,9754,Teaching Specialist,37,40,17,14,6,,,,,,3
1189,Fall 2018,UMNTC,HSM,4541,101,LEC,Health Care Finance,"Sharockman,Mark Edward",AP,9754,Teaching Specialist,37,40,17,14,6,,,,,,3
1189,Fall 2018,UMNTC,HSM,4561W,001,LEC,Health Care Admin & Mgmt,"Kenney,Bill",AP,9754,Teaching Specialist,59,61,43,11,2,1,,,,2,2
1189,Fall 2018,UMNTC,HSM,4591,101,LEC,Health Care Law and Ethics,"Ziel,Susan Elizabeth",AP,9754,Teaching Specialist,32,33,27,2,2,1,,,,,1
1189,Fall 2018,UMNTC,HSM,4861,101,LEC,HSM Capstone,"McClernon,Susan Elizab",AP,9753,Lecturer,29,29,27,2,,,,,,,
1189,Fall 2018,UMNTC,HSM,4861,101,LEC,HSM Capstone,"Doherty,Susan R",AP,9754,Teaching Specialist,29,29,27,2,,,,,,,
1189,Fall 2018,UMNTC,HSPH,8006,001,LEC,Digital Methods/HerStu&PubHist,"Wiggins,Benjamin A",AP,9715,Assistant Librarian,10,11,10,,,,,,,,1
1189,Fall 2018,UMNTC,IBH,6011,001,LEC,Found. Differential Diagnosis,"Desai,Keyur",AP,9754,Teaching Specialist,13,13,12,1,,,,,,,
1189,Fall 2018,UMNTC,IBH,6101,101,LEC,Family Dynamics and Therapy,"Becher-Ingwalson,Ann M",AP,9753,Lecturer,13,14,10,3,,,,,,,1
1189,Fall 2018,UMNTC,IBH,6111,101,LEC,Research & Evaluation Methods,"Weigelt,Jennifer E",AP,9753,Lecturer,13,13,10,2,1,,,,,,
1189,Fall 2018,UMNTC,IBH,6910,001,DIS,Topics in IBH,"Karim,Fiyyaz Allaui Anoor Ibn",AP,9753,Lecturer,11,13,10,1,,,,,,,2
1189,Fall 2018,UMNTC,IBUS,3002,001,LEC,Acct 3001: International,"Forester,Clayton L",AP,9770,Senior Lecturer,30,30,13,17,,,,,,,
1189,Fall 2018,UMNTC,IBUS,3080,001,LEC,Sustainability and CSR,"Smith,Tim",FA,9401,Professor,30,30,20,10,,,,,,,
1189,Fall 2018,UMNTC,IBUS,4050,001,LEC,Mgmt of Innovation & Change,"Spruth,Steve",AP,9770,Senior Lecturer,23,23,9,13,1,,,,,,
1189,Fall 2018,UMNTC,IBUS,6401,001,LEC,Business in Argentina/Chile,"Werner,Seth E",AP,9770,Senior Lecturer,20,21,20,,,,,,,,1
1189,Fall 2018,UMNTC,ID,2201,001,DIS,CLA Career Readiness,"Heilman,Laura Mae Stittsworth",AP,9705CC,Career Counselor,19,20,12,1,1,,5,,,,1
1189,Fall 2018,UMNTC,ID,2201,005,DIS,CLA Career Readiness,"Yang,Marlena Eve",AP,9705CC,Career Counselor,15,15,13,,,1,1,,,,
1189,Fall 2018,UMNTC,ID,2201,004,DIS,CLA Career Readiness,"Hinz,Katy Irene",AP,9705SC,Senior Career Counselor,11,12,9,,,,2,,,,1
1189,Fall 2018,UMNTC,ID,2201,002,DIS,CLA Career Readiness,"Trout,Abby",AP,9764S1,Student Services Prgm Spec 1,26,26,23,1,1,,1,,,,
1189,Fall 2018,UMNTC,ID,3101,003,LEC,Major and Career Exploration,"Halverson,Joyce A",AP,9705SC,Senior Career Counselor,22,24,16,3,1,,1,,1,,2
1189,Fall 2018,UMNTC,ID,3101,001,LEC,Major and Career Exploration,"Yang,Marlena Eve",AP,9705CC,Career Counselor,22,22,13,4,3,,,,1,1,
1189,Fall 2018,UMNTC,ID,3201,003,DIS,Career Plan,"Heier,Maggie Cosgrove",AA,9351M2,Student Services Manager 2,25,25,11,8,2,1,2,,,1,
1189,Fall 2018,UMNTC,ID,3201,008,DIS,Career Plan,"Tealey,Erica Constance",AP,9705CC,Career Counselor,18,19,5,5,6,,1,,1,,1
1189,Fall 2018,UMNTC,ID,3201,005,DIS,Career Plan,"Ochoa,Chelsea Marie",AP,9705CC,Career Counselor,24,25,19,1,1,1,2,,,,1
1189,Fall 2018,UMNTC,ID,3201,001,DIS,Career Plan,"Eliason,Ana",AP,9754,Teaching Specialist,23,24,12,4,3,1,3,,,,1
1189,Fall 2018,UMNTC,ID,3201,002,DIS,Career Plan,"Eliason,Ana",AP,9754,Teaching Specialist,24,25,16,3,2,,1,,1,1,1
1189,Fall 2018,UMNTC,ID,3208,001,DIS,Internship Reflection,"Myers,Charlene Therese",AP,9764P3,Student Services Prof 3,13,13,11,1,,,,,,1,
1189,Fall 2018,UMNTC,IDES,1601,002,LAB,ID Studio I,"Hendrickson,Meghan Ann",AP,9754,Teaching Specialist,16,18,2,13,1,,,,,,2
1189,Fall 2018,UMNTC,IDES,2603,001,LAB,ID Studio III,"Hendrickson,Meghan Ann",AP,9754,Teaching Specialist,24,25,6,14,4,,,,,,1
1189,Fall 2018,UMNTC,IDES,2613,001,LEC,"Structures, Systems, Safety","Yust,Becky L",FA,9401,Professor,28,28,17,11,,,,,,,
1189,Fall 2018,UMNTC,IDES,3161,001,LEC,Int & Furn to 1750,"Zollinger,Stephanie Watson",FA,9401,Professor,37,38,1,18,15,3,,,,,1
1189,Fall 2018,UMNTC,IDES,3606,001,LAB,ID Studio VI,"Ebbini,Genell Wells",FA,9403,Assistant Professor,17,17,4,7,6,,,,,,
1189,Fall 2018,UMNTC,IDES,3612,001,LEC,Lighting Design,"Asojo,Abimbola",AA,9312,Associate Dean,33,33,3,29,1,,,,,,
1189,Fall 2018,UMNTC,IDES,3614,001,LEC,ID Ethics & Pro Pr,"Hendrickson,Meghan Ann",AP,9754,Teaching Specialist,27,27,4,22,,,,,,1,
1189,Fall 2018,UMNTC,IDES,3622,001,LEC,Computer Applications II,"Ebbini,Genell Wells",FA,9403,Assistant Professor,30,30,10,17,2,,,,,1,
1189,Fall 2018,UMNTC,IDES,4607,001,LAB,ID Studio VII,"Hickey,Bill",AP,9753I,Lecturer,22,22,14,8,,,,,,,
1189,Fall 2018,UMNTC,IDES,4615W,001,LEC,ID Research,"Zollinger,Stephanie Watson",FA,9401,Professor,22,22,8,14,,,,,,,
1189,Fall 2018,UMNTC,IDSC,3001,001,LEC,Intro to Info Tech in Business,"Olson,Timothy Harold",AA,9341D1,Administrative Director 1,90,90,17,70,3,,,,,,
1189,Fall 2018,UMNTC,IDSC,3001,002,LEC,Intro to Info Tech in Business,"Olson,Timothy Harold",AA,9341D1,Administrative Director 1,89,89,34,46,9,,,,,,
1189,Fall 2018,UMNTC,IDSC,3001,005,LEC,Intro to Info Tech in Business,"Olson,Timothy Harold",AA,9341D1,Administrative Director 1,90,90,34,50,6,,,,,,
1189,Fall 2018,UMNTC,IDSC,3001,004,LEC,Intro to Info Tech in Business,"Subramani,Mani R",FA,9402,Associate Professor,87,92,19,53,14,1,,,,,5
1189,Fall 2018,UMNTC,IDSC,3001,020,LEC,Intro to Info Tech in Business,"Riley,Donald Ray",AP,9770I,Senior Lecturer,59,59,11,36,11,1,,,,,
1189,Fall 2018,UMNTC,IDSC,3001,003,LEC,Intro to Info Tech in Business,"Kuhn,Kevin",AP,9771I,Senior Teaching Specialist,89,90,31,56,2,,,,,,1
1189,Fall 2018,UMNTC,IDSC,3001H,001,LEC,"Honors: IS Bus Proc, Mgmt","Kuhn,Kevin",AP,9771I,Senior Teaching Specialist,24,24,22,2,,,,,,,
1189,Fall 2018,UMNTC,IDSC,3101,001,LEC,Introduction to Programming,"Lelas,Vedran",AP,9770,Senior Lecturer,41,45,19,11,9,,,,,2,4
1189,Fall 2018,UMNTC,IDSC,3101,002,LEC,Introduction to Programming,"Lelas,Vedran",AP,9770,Senior Lecturer,43,44,17,17,9,,,,,,1
1189,Fall 2018,UMNTC,IDSC,3102,001,LEC,Intermediate Programming,"Lelas,Vedran",AP,9770,Senior Lecturer,31,33,16,9,6,,,,,,2
1189,Fall 2018,UMNTC,IDSC,3102,002,LEC,Intermediate Programming,"Lelas,Vedran",AP,9770,Senior Lecturer,41,43,18,15,6,,,,,2,2
1189,Fall 2018,UMNTC,IDSC,3103,002,LEC,Data Modeling,"Liu,De",FA,9402,Associate Professor,41,42,16,18,6,1,,,,,1
1189,Fall 2018,UMNTC,IDSC,3103,001,LEC,Data Modeling,"Lelas,Vedran",AP,9770,Senior Lecturer,41,44,18,18,4,,,,,1,3
1189,Fall 2018,UMNTC,IDSC,3104,001,LEC,Enterprise Systems,"Chan,Jason",FA,9403,Assistant Professor,46,47,23,23,,,,,,,1
1189,Fall 2018,UMNTC,IDSC,3104,002,LEC,Enterprise Systems,"Chan,Jason",FA,9403,Assistant Professor,45,45,21,24,,,,,,,
1189,Fall 2018,UMNTC,IDSC,3104,003,LEC,Enterprise Systems,"Chan,Jason",FA,9403,Assistant Professor,47,47,24,21,1,,,,,1,
1189,Fall 2018,UMNTC,IDSC,3202,001,LEC,Analysis & Modeling,"Bapna,Sofia",FA,9403,Assistant Professor,56,57,12,42,2,,,,,,1
1189,Fall 2018,UMNTC,IDSC,3202,002,LEC,Analysis & Modeling,"Bapna,Sofia",FA,9403,Assistant Professor,60,62,8,45,7,,,,,,2
1189,Fall 2018,UMNTC,IDSC,4110,001,LEC,Data Engineering Bus Analytics,"Reily,Ken",AP,9770,Senior Lecturer,48,50,28,18,,1,,,,1,2
1189,Fall 2018,UMNTC,IDSC,4110,002,LEC,Data Engineering Bus Analytics,"Reily,Ken",AP,9770,Senior Lecturer,44,45,33,11,,,,,,,1
1189,Fall 2018,UMNTC,IDSC,4204W,001,LEC,Strat Info Tech Management,"Sougstad,Ryan Scott",AP,9770,Senior Lecturer,35,35,16,19,,,,,,,
1189,Fall 2018,UMNTC,IDSC,4204W,002,LEC,Strat Info Tech Management,"Ray,Gautam",FA,9401,Professor,36,36,18,18,,,,,,,
1189,Fall 2018,UMNTC,IDSC,4204W,003,LEC,Strat Info Tech Management,"Ray,Gautam",FA,9401,Professor,25,25,16,8,1,,,,,,
1189,Fall 2018,UMNTC,IDSC,4210,001,LEC,Interact Data Vis for Bus Anyl,"Sougstad,Ryan Scott",AP,9770,Senior Lecturer,29,29,9,17,1,1,,,,1,
1189,Fall 2018,UMNTC,IDSC,4210,002,LEC,Interact Data Vis for Bus Anyl,"Sougstad,Ryan Scott",AP,9770,Senior Lecturer,43,44,18,22,1,,,,,2,1
1189,Fall 2018,UMNTC,IDSC,4301,001,LEC,MIS in Action: Capstone Course,"Olson,Timothy Harold",AA,9341D1,Administrative Director 1,45,45,31,14,,,,,,,
1189,Fall 2018,UMNTC,IDSC,4401,020,LEC,Information Security,"Schmidt,Matt",AP,9753I,Lecturer,29,29,14,15,,,,,,,
1189,Fall 2018,UMNTC,IDSC,4411,020,LEC,IT Governance and Assurance,"Schmidt,Matt",AP,9753I,Lecturer,52,53,29,21,1,,,,,1,1
1189,Fall 2018,UMNTC,IDSC,4441,001,LEC,Electronic Commerce,"Sougstad,Ryan Scott",AP,9770,Senior Lecturer,28,29,14,14,,,,,,,1
1189,Fall 2018,UMNTC,IDSC,4455,001,LEC,Web 2.0: Bus. of Social Media,"Bapna,Sofia",FA,9403,Assistant Professor,36,36,12,19,4,1,,,,,
1189,Fall 2018,UMNTC,IDSC,4490,001,LEC,Info Systems Special Topics,"Fiedler,Corrinne (Corrie)",AP,9770I,Senior Lecturer,17,17,10,7,,,,,,,
1189,Fall 2018,UMNTC,IDSC,4490,001,LEC,Info Systems Special Topics,"Reily,Ken",AP,9770,Senior Lecturer,17,17,10,7,,,,,,,
1189,Fall 2018,UMNTC,IDSC,6040,090,LEC,Info Tech Mgmt,"Chan,Jason",FA,9403,Assistant Professor,31,31,17,14,,,,,,,
1189,Fall 2018,UMNTC,IDSC,6050,070,LEC,Info Tech & Solutions,"Sen,Soumya",AA,9341D1,Administrative Director 1,40,40,32,7,1,,,,,,
1189,Fall 2018,UMNTC,IDSC,6455,050,LEC,Web 2.0: Bus. of Social Media,"Ren,Yuqing",FA,9402,Associate Professor,18,18,17,1,,,,,,,
1189,Fall 2018,UMNTC,IDSC,6490,072,LEC,Advanced Topics in MIS,"Morley,Michael",AP,9753I,Lecturer,12,13,4,6,1,,,,,1,1
1189,Fall 2018,UMNTC,IE,1101,001,LEC,Found of Ind and Sys Engr,"England,Darin Allen",FA,9403T,Teaching Assistant Professor,91,93,58,25,7,,,,,1,2
1189,Fall 2018,UMNTC,IE,2021,001,LEC,Engineering Economics,"Miller,Lisa A",FA,9402T,Teaching Associate Professor,90,93,31,33,21,3,,,,2,3
1189,Fall 2018,UMNTC,IE,3011,001,LEC,Optimization I,"Negoescu,Diana",FA,9403,Assistant Professor,75,76,22,33,20,,,,,,1
1189,Fall 2018,UMNTC,IE,3521,001,LEC,Stat Qual & Rel,"Kong,Guangwen",FA,9403,Assistant Professor,60,61,24,33,2,1,,,,,1
1189,Fall 2018,UMNTC,IE,3521,002,LEC,Stat Qual & Rel,"He,Qie",FA,9403,Assistant Professor,60,61,11,34,15,,,,,,1
1189,Fall 2018,UMNTC,IE,3553,001,LEC,Simulation,"England,Darin Allen",FA,9403T,Teaching Assistant Professor,66,66,39,24,3,,,,,,
1189,Fall 2018,UMNTC,IE,4511,001,LEC,Human Factors,"Morris PhD,Nichole L.",AP,9742R6,Researcher 6,62,62,32,28,2,,,,,,
1189,Fall 2018,UMNTC,IE,4541W,001,LEC,Project Management,"Wong,Mimi",AP,9754,Teaching Specialist,61,61,22,36,3,,,,,,
1189,Fall 2018,UMNTC,IE,5080,001,LEC,Topics in Indust. Engineering,"Miller,Lisa A",FA,9402T,Teaching Associate Professor,33,33,24,7,1,,1,,,,
1189,Fall 2018,UMNTC,IE,5441,001,LEC,Financial Decision Making,"Mitchell,Daniel Allen",FA,9403,Assistant Professor,16,16,3,12,1,,,,,,
1189,Fall 2018,UMNTC,IE,5511,001,LEC,Human Fact Work Ana,"Morris PhD,Nichole L.",AP,9742R6,Researcher 6,13,13,9,3,1,,,,,,
1189,Fall 2018,UMNTC,IE,5513,001,LEC,Engr Safety,"Chaplin,Jonathan",FA,9401,Professor,27,27,9,15,3,,,,,,
1189,Fall 2018,UMNTC,IE,5531,001,LEC,Eng Optimization I,"Richard,Jean-Philippe",FA,9401,Professor,23,24,14,8,1,,,,,,1
1189,Fall 2018,UMNTC,IE,5532,001,LEC,Stochastic Models,"Cooper,William L.",FA,9401,Professor,11,11,6,4,1,,,,,,
1189,Fall 2018,UMNTC,IE,5541,001,LEC,Project Management,"Wong,Mimi",AP,9754,Teaching Specialist,46,47,21,22,3,,,,,,1
1189,Fall 2018,UMNTC,IE,8521,001,LEC,Optimization,"Zhang,Shuzhong",FA,9401,Professor,18,19,10,8,,,,,,,1
1189,Fall 2018,UMNTC,INET,1001,301,LEC,SurveyOf InformationTechnology,"Lee-Eichenwald,Scott B",AP,9754,Teaching Specialist,17,18,16,1,,,,,,,1
1189,Fall 2018,UMNTC,INET,3101,001,LEC,C Programming: Language&Apps,"Langanki,Mark D",AP,9745S2,Education Program Spec 2,51,53,23,19,1,2,,,,6,2
1189,Fall 2018,UMNTC,INET,3102,001,LEC,Web Infrastructure,"Tymeson,Nathan Paul",AP,9753,Lecturer,24,24,19,2,2,,,,,1,
1189,Fall 2018,UMNTC,INET,4001,001,LEC,Foundations Operating Systems,"Langanki,Mark D",AP,9745S2,Education Program Spec 2,35,44,6,10,12,5,,,,2,9
1189,Fall 2018,UMNTC,INET,4002,001,LEC,Foundations of Networking,"Raabe,John J",AP,9753,Lecturer,17,18,7,9,1,,,,,,1
1189,Fall 2018,UMNTC,INET,4007,001,LEC,Security II: Cyber Security,"Owens,Norman Robert",AP,9754,Teaching Specialist,18,18,17,1,,,,,,,
1189,Fall 2018,UMNTC,INET,4011,001,LEC,Networking I: Network Admin,"Tymeson,Nathan Paul",AP,9753,Lecturer,20,23,16,3,1,,,,,,3
1189,Fall 2018,UMNTC,INET,4031,001,LEC,Introduction to Systems,"Axberg,Joseph Edwin",AP,9754,Teaching Specialist,32,32,24,6,1,,,,,1,
1189,Fall 2018,UMNTC,INET,4032,001,LEC,Systems I: Storage,"Follstad,Carl",AP,9770,Senior Lecturer,21,21,12,7,2,,,,,,
1189,Fall 2018,UMNTC,INET,4051,301,LEC,IT Infrastructure Operations,"Lee-Eichenwald,Scott B",AP,9754,Teaching Specialist,16,17,9,7,,,,,,,1
1189,Fall 2018,UMNTC,INET,4061,001,LEC,Data Science I: Fundamentals,"Splett,Katherine Anna",AP,9753,Lecturer,29,36,16,9,2,2,,,,,7
1189,Fall 2018,UMNTC,INET,4082W,101,LEC,ITI Projects and Processes,"Nguyen,Katherine Ann",AP,9754,Teaching Specialist,32,32,22,10,,,,,,,
1189,Fall 2018,UMNTC,INET,4121,001,LEC,DevOps II: Dev Strategies,"Silverman,Jonathan Mark",AP,9754,Teaching Specialist,11,11,3,6,2,,,,,,
1189,Fall 2018,UMNTC,INET,4153,001,LEC,Intro Security: Policy & Reg,"Raabe,John J",AP,9753,Lecturer,36,36,4,26,5,1,,,,,
1189,Fall 2018,UMNTC,INET,4707,001,LEC,Introduction to Databases,"Howey,Rich",AP,9754,Teaching Specialist,20,20,7,8,4,1,,,,,
1189,Fall 2018,UMNTC,INMD,6802,001,LEC,Science of Medical Practice,"Sanders,Michel Marie",FA,9401,Professor,177,177,,,,,,173,4,,
1189,Fall 2018,UMNTC,INMD,6806,001,FWK,ECM Part 3B,"Nixon,Thomas James",,,,176,176,,,,,,173,3,,
1189,Fall 2018,UMNTC,INMD,6806,001,FWK,ECM Part 3B,"Satin,David Jonathan",FA,9403,Assistant Professor,176,176,,,,,,173,3,,
1189,Fall 2018,UMNTC,INMD,6808,001,LEC,HHD - C & R,"Kempainen,Robert Ralph",,,,175,175,,,,,,172,3,,
1189,Fall 2018,UMNTC,INMD,6811,001,LEC,HHD - GI & H,"Thompson Buum,Heather Anne",FA,9403,Assistant Professor,177,177,,,,,,175,2,,
1189,Fall 2018,UMNTC,INMD,6820,001,LAB,Med Gross Anatomy & Embryology,"Weinhaus PhD,Anthony James",FA,9403,Assistant Professor,179,179,,,,,,174,5,,
1189,Fall 2018,UMNTC,INMD,6821,001,LEC,Human Histology,"Norrander PhD,Jan Marie",FA,9403,Assistant Professor,178,178,,,,,,174,4,,
1189,Fall 2018,UMNTC,INS,4100,001,LEC,Corp Risk Mgmt,"Whitman,Andrew Franklin",FA,9401,Professor,39,40,21,14,4,,,,,,1
1189,Fall 2018,UMNTC,INS,4101,001,LEC,Employee Benefits,"Whitman,Andrew Franklin",FA,9401,Professor,35,35,18,13,,1,,,,3,
1189,Fall 2018,UMNTC,INS,4200,020,LEC,Theory and Practice,"Whitman,Andrew Franklin",FA,9401,Professor,21,22,9,11,1,,,,,,1
1189,Fall 2018,UMNTC,ITAL,1001,004,DIS,Beginning Italian I,"Lavecchia,Ornella",AP,9770,Senior Lecturer,17,21,4,6,7,,,,,,4
1189,Fall 2018,UMNTC,ITAL,1001,001,DIS,Beginning Italian I,"Barbieri,Monica",AP,9771,Senior Teaching Specialist,11,12,4,5,1,,1,,,,1
1189,Fall 2018,UMNTC,ITAL,1001,002,DIS,Beginning Italian I,"Barbieri,Monica",AP,9771,Senior Teaching Specialist,14,16,3,6,2,2,,,,1,2
1189,Fall 2018,UMNTC,ITAL,1001,003,DIS,Beginning Italian I,"Cocchi,Cristina",AP,9771,Senior Teaching Specialist,13,13,7,4,1,,,,,1,
1189,Fall 2018,UMNTC,ITAL,1001,005,DIS,Beginning Italian I,"Cocchi,Cristina",AP,9771,Senior Teaching Specialist,15,17,7,5,3,,,,,,2
1189,Fall 2018,UMNTC,ITAL,1002,001,DIS,Beginning Italian II,"Lavecchia,Ornella",AP,9770,Senior Lecturer,8,10,3,4,1,,,,,,2
1189,Fall 2018,UMNTC,ITAL,1002,002,DIS,Beginning Italian II,"Lavecchia,Ornella",AP,9770,Senior Lecturer,11,12,3,5,2,,,,1,,1
1189,Fall 2018,UMNTC,ITAL,1003,001,DIS,Intermediate Italian I,"Rider,Kathleen Marie",AP,9771,Senior Teaching Specialist,15,15,5,6,2,,2,,,,
1189,Fall 2018,UMNTC,ITAL,1003,003,DIS,Intermediate Italian I,"Rider,Kathleen Marie",AP,9771,Senior Teaching Specialist,11,13,3,3,1,,4,,,,2
1189,Fall 2018,UMNTC,ITAL,1004,001,DIS,Intermediate Italian II,"Cocchi,Cristina",AP,9771,Senior Teaching Specialist,18,20,7,6,2,,3,,,,2
1189,Fall 2018,UMNTC,ITAL,1837,001,LEC,Imagining Italy Through Film,"Ferlito,Susanna Florenc",FA,9402,Associate Professor,37,40,21,10,1,,5,,,,3
1189,Fall 2018,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,"Hansen,Kathleen Ann",FA,9401,Professor,141,143,90,37,2,2,4,,,6,2
1189,Fall 2018,UMNTC,JOUR,1001,002,LEC,Media in a Changing World,"Terry,Christopher Robert",FA,9403,Assistant Professor,183,191,83,79,13,3,2,,1,2,8
1189,Fall 2018,UMNTC,JOUR,1001,003,LEC,Media in a Changing World,"Carlson,Matt",FA,9402,Associate Professor,202,205,56,97,37,6,,,2,4,3
1189,Fall 2018,UMNTC,JOUR,1001H,001,LEC,Media in a Changing World,"Hansen,Kathleen Ann",FA,9401,Professor,26,26,24,1,1,,,,,,
1189,Fall 2018,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,"Agur,Colin Patrick",FA,9403,Assistant Professor,169,170,118,31,4,2,12,,1,1,1
1189,Fall 2018,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,"Agur,Colin Patrick",FA,9403,Assistant Professor,167,170,134,18,4,2,7,,,2,3
1189,Fall 2018,UMNTC,JOUR,1911,001,DIS,Symbolic Meanings of Money,"Doyle,Kenneth Owen",FA,9402,Associate Professor,17,18,6,7,2,2,,,,,1
1189,Fall 2018,UMNTC,JOUR,3004,001,LEC,Info for Mass Communication,"LoRusso,Susan M",FA,9403,Assistant Professor,82,84,50,26,5,1,,,,,2
1189,Fall 2018,UMNTC,JOUR,3004,002,LEC,Info for Mass Communication,"LoRusso,Susan M",FA,9403,Assistant Professor,84,86,43,33,6,1,,,,1,2
1189,Fall 2018,UMNTC,JOUR,3005,001,LEC,Mass Media Effects,"Segijn,Claire Monique",FA,9403,Assistant Professor,85,88,49,17,12,1,,,,6,3
1189,Fall 2018,UMNTC,JOUR,3006,001,LEC,Visual Communication,"DeFoster,Ruth M",AP,9753,Lecturer,101,104,71,19,4,1,3,,,3,3
1189,Fall 2018,UMNTC,JOUR,3007,001,LEC,Media in American Hist & Law,"Cormany,Diane Laura",FA,9403,Assistant Professor,39,42,17,15,5,1,,,,1,3
1189,Fall 2018,UMNTC,JOUR,3101W,001,LEC,News Reporting and Writing,"Rosenblum,Gail Rae",AP,9754,Teaching Specialist,20,20,11,8,1,,,,,,
1189,Fall 2018,UMNTC,JOUR,3101W,002,LEC,News Reporting and Writing,"Golden,Gayle Celeste",AP,9770,Senior Lecturer,18,19,9,4,5,,,,,,1
1189,Fall 2018,UMNTC,JOUR,3101W,003,LEC,News Reporting and Writing,"Young,Jeffrey Richard",AP,9754,Teaching Specialist,18,19,14,3,1,,,,,,1
1189,Fall 2018,UMNTC,JOUR,3102,002,LEC,Multimedia Prod & Storytelling,"McCombs,Regina Janelle",AP,9753,Lecturer,18,18,10,7,1,,,,,,
1189,Fall 2018,UMNTC,JOUR,3102,003,LEC,Multimedia Prod & Storytelling,"McCombs,Regina Janelle",AP,9753,Lecturer,14,14,10,4,,,,,,,
1189,Fall 2018,UMNTC,JOUR,3102,001,LEC,Multimedia Prod & Storytelling,"Ray,Rusty Sykes",AP,9754,Teaching Specialist,19,19,10,7,2,,,,,,
1189,Fall 2018,UMNTC,JOUR,3103,001,LEC,Interactive & Data Journalism,"Sinner,CJ",AP,9754,Teaching Specialist,20,20,13,7,,,,,,,
1189,Fall 2018,UMNTC,JOUR,3121,001,LEC,Intermediate News Reporting,"Mannix,Andrew Scott",AP,9754,Teaching Specialist,19,19,5,9,3,,,,,2,
1189,Fall 2018,UMNTC,JOUR,3173W,001,LEC,Magazine & Feature Writing,"Golden,Gayle Celeste",AP,9770,Senior Lecturer,20,20,12,7,,1,,,,,
1189,Fall 2018,UMNTC,JOUR,3201,001,LEC,Principles of Strategic Comm,"Kanihan,Stacey B",FA,9402,Associate Professor,67,69,25,41,1,,,,,,2
1189,Fall 2018,UMNTC,JOUR,3201,002,LEC,Principles of Strategic Comm,"Rim,Hyejoon",FA,9403,Assistant Professor,47,47,17,28,2,,,,,,
1189,Fall 2018,UMNTC,JOUR,3241W,001,LEC,Adv Strategy and Creative Dev,"Jenson,Mark Alan",AP,9753,Lecturer,20,20,13,7,,,,,,,
1189,Fall 2018,UMNTC,JOUR,3241W,002,LEC,Adv Strategy and Creative Dev,"Mitsch,Len",AP,9754,Teaching Specialist,20,20,12,8,,,,,,,
1189,Fall 2018,UMNTC,JOUR,3253,001,LEC,Account Planning,"Jenson,Mark Alan",AP,9753,Lecturer,47,47,37,10,,,,,,,
1189,Fall 2018,UMNTC,JOUR,3261,001,LEC,Media Planning,"Stokes,Douglas James",AP,9754,Teaching Specialist,46,47,26,15,4,,,,,1,1
1189,Fall 2018,UMNTC,JOUR,3275,001,LEC,Digital Strategy in Strat Comm,"Neibergall Anderson,Betsy",FA,9403,Assistant Professor,29,29,24,5,,,,,,,
1189,Fall 2018,UMNTC,JOUR,3275,002,LEC,Digital Strategy in Strat Comm,"Reigstad,Amelia Kathryn",AP,9753,Lecturer,30,30,26,4,,,,,,,
1189,Fall 2018,UMNTC,JOUR,3279W,002,LEC,Prof Writing for Strat Comm,"Johnston III,Earl Robert",AP,9754,Teaching Specialist,16,17,12,4,,,,,,,1
1189,Fall 2018,UMNTC,JOUR,3279W,003,LEC,Prof Writing for Strat Comm,"Neibergall Anderson,Betsy",FA,9403,Assistant Professor,20,20,15,4,,1,,,,,
1189,Fall 2018,UMNTC,JOUR,3279W,001,LEC,Prof Writing for Strat Comm,"Reigstad,Amelia Kathryn",AP,9753,Lecturer,20,20,13,6,1,,,,,,
1189,Fall 2018,UMNTC,JOUR,3279W,004,LEC,Prof Writing for Strat Comm,"Reigstad,Amelia Kathryn",AP,9753,Lecturer,20,20,12,7,1,,,,,,
1189,Fall 2018,UMNTC,JOUR,3321,001,LEC,Media Design,"Andre,Susan L",AP,9790D3,Developer 3,19,19,15,2,1,,,,,1,
1189,Fall 2018,UMNTC,JOUR,3321,002,LEC,Media Design,"Schacht,Jeanne E",AP,9754,Teaching Specialist,20,20,17,3,,,,,,,
1189,Fall 2018,UMNTC,JOUR,3321,003,LEC,Media Design,"Mitsch,Len",AP,9754,Teaching Specialist,18,18,12,6,,,,,,,
1189,Fall 2018,UMNTC,JOUR,3451,001,LEC,TV/Radio/Digital News Reportg,"Libin,Scott M",AP,9742R6,Researcher 6,15,15,5,7,2,1,,,,,
1189,Fall 2018,UMNTC,JOUR,3551,001,LEC,Business of Digital Media,"Cormany,Diane Laura",FA,9403,Assistant Professor,43,43,38,5,,,,,,,
1189,Fall 2018,UMNTC,JOUR,3745,001,LEC,Mass Media and Popular Culture,"DeFoster,Ruth M",AP,9753,Lecturer,136,140,84,35,6,3,3,,,5,4
