,SUBJECT,CATALOG_NBR,DESCR,COMPLETED HEADCOUNT,TOTAL HEADCOUNT,A_COUNT,B_COUNT,C_COUNT,D_COUNT,S_COUNT,P_COUNT,N_COUNT,F_COUNT,W_COUNT
1602,MATH,2283,"Sequences, Series, Foundations",62,67,11,18,28,2,0,0,0,3,5
1603,MATH,2373,CSE Lin Alg & Dif Eq III,319,331,193,78,34,6,0,0,0,8,12
1604,MATH,2472,UMTYMP Calculus IIIA,100,100,41,59,0,0,0,0,0,0,0
1605,MATH,2573H,Honors Calculus III,89,90,71,15,2,0,0,0,0,1,1
1606,MATH,3283W,Foundations,158,164,48,63,37,4,1,0,0,5,6
1607,MATH,3592H,Honors Mathematics I,9,10,5,4,0,0,0,0,0,0,1
1608,MATH,4065,Theory of Interest,93,96,44,25,19,1,0,0,0,4,3
1609,MATH,4067W,Actuarial Math in Practice,27,28,23,4,0,0,0,0,0,0,1
1610,MATH,4242,Applied Lin Alg,154,185,52,69,27,1,0,0,0,5,31
1611,MATH,4281,Intro to Modern Algebra,55,62,20,20,13,1,0,0,0,1,7
1612,MATH,4512,Diff Eqs w Applic,33,34,19,8,4,2,0,0,0,0,1
1613,MATH,4567,Fourier Analysis,21,23,4,5,11,1,0,0,0,0,2
1614,MATH,4603,Advanced Calculus I,40,48,12,8,8,5,0,0,0,7,8
1615,MATH,4707,Intro to Combinatorics,18,19,4,10,4,0,0,0,0,0,1
1616,MATH,4990,Topics in Math,17,18,15,2,0,0,0,0,0,0,1
1617,MATH,5067,Actuarial Math I,71,73,44,20,4,2,0,0,0,1,2
1618,MATH,5075,Math Finance I,26,30,10,12,2,1,0,0,0,1,4
1619,MATH,5165,Math Logic I,31,33,16,12,3,0,0,0,0,0,2
1620,MATH,5248,Cryptology,100,106,56,32,8,1,1,0,0,2,6
1621,MATH,5251,"Codes,Fields,Curves",17,17,8,9,0,0,0,0,0,0,0
1622,MATH,5285H,Honors Algebra I,34,40,23,9,2,0,0,0,0,0,6
1623,MATH,5335,Geometry I,24,24,17,5,2,0,0,0,0,0,0
1624,MATH,5345H,Honors: Intro to Topology,21,22,16,3,2,0,0,0,0,0,1
1625,MATH,5485,Numerical Methods I,30,34,10,11,6,3,0,0,0,0,4
1626,MATH,5535,Dynamical Systems and Chaos,13,14,12,0,1,0,0,0,0,0,1
1627,MATH,5583,Complex Analysis,22,26,5,12,3,0,1,0,0,1,4
1628,MATH,5587,Elementary PDE I,35,41,17,5,9,4,0,0,0,0,6
1629,MATH,5615H,Honors Analysis I,62,69,25,29,6,1,0,0,0,1,7
1630,MATH,5651,Prob-Stat Theory,126,129,47,46,26,4,1,0,0,2,3
1631,MATH,5652,Intro Stoch Process,63,68,14,29,17,0,1,0,0,2,5
1632,MATH,5705,Enumerative Combinatorics,11,12,5,2,1,1,0,0,0,2,1
1633,MATH,5711,Linear Programming,18,21,11,6,0,0,0,0,0,1,3
1634,MATH,8201,General Algebra,10,10,9,1,0,0,0,0,0,0,0
1635,MATH,8253,Algebraic Geom,11,14,11,0,0,0,0,0,0,0,3
1636,MATH,8300,Topics in Algebra,14,15,14,0,0,0,0,0,0,0,1
1637,MATH,8441,Numerical Analysis,18,18,16,0,0,0,1,0,1,0,0
1638,MATH,8501,Diff Eqns & Dyn Systems I,17,17,16,0,0,1,0,0,0,0,0
1639,MATH,8583,Theory of P.D.E.,9,10,9,0,0,0,0,0,0,0,1
1640,MATH,8601,Real Analysis,18,18,14,4,0,0,0,0,0,0,0
1641,MATH,8651,Th of Probability,29,30,23,5,1,0,0,0,0,0,1
1642,MATH,8990,Topics in Mathematics,6,10,0,0,0,0,6,0,0,0,4
1643,MATS,2001,Mech. Prop.,207,209,53,100,40,11,0,0,0,3,2
1644,MATS,2002,Mech. Prop. Lab,114,117,31,83,0,0,0,0,0,0,3
1645,MATS,3001,Thermodynamics,58,58,10,21,24,2,0,0,0,1,0
1646,MATS,3011,Intro. Mat. Sci.,152,155,28,55,64,4,0,0,0,1,3
1647,MATS,3012,Metals and Alloys,56,56,19,31,5,0,0,0,0,1,0
1648,MATS,3013,Electri & Mag Properties,63,66,14,23,22,2,0,0,0,2,3
1649,MATS,3801,Characterization Lab,32,32,7,18,7,0,0,0,0,0,0
1650,MATS,4212,Ceramics,47,48,9,11,27,0,0,0,0,0,1
1651,MATS,4221,Mat. Performance,42,42,11,23,8,0,0,0,0,0,0
1652,MATS,8001,Structure and Symmetry,41,41,22,19,0,0,0,0,0,0,0
1653,MATS,8201,Applied Math,15,15,4,11,0,0,0,0,0,0,0
1654,MBA,6030,Financial Acctg,192,192,99,91,1,1,0,0,0,0,0
1655,MBA,6035,Managerial Acctg,28,28,16,12,0,0,0,0,0,0,0
1656,MBA,6110,Leading Others,45,45,29,16,0,0,0,0,0,0,0
1657,MBA,6120,Data Analy for Mgrs,194,195,95,88,10,0,0,0,0,1,1
1658,MBA,6140,Managerial Economics,270,272,108,161,0,1,0,0,0,0,2
1659,MBA,6210,Mktg Management,148,148,55,93,0,0,0,0,0,0,0
1660,MBA,6220,Supply Chain & Operations,158,159,71,85,1,0,0,0,0,1,1
1661,MBA,6230,Financial Mgmt,155,155,62,79,13,0,0,0,0,1,0
1662,MBA,6300,Strategic Mgmt,253,253,116,135,2,0,0,0,0,0,0
1663,MBA,6315,Business Ethics,81,81,43,37,1,0,0,0,0,0,0
1664,MBA,6403,Energy Industry,30,30,23,7,0,0,0,0,0,0,0
1665,MBA,6501,Carlson Funds Enter: Growth,10,11,8,2,0,0,0,0,0,0,1
1666,MBA,6503,Carlson Ventures Enterprise,17,17,16,1,0,0,0,0,0,0,0
1667,MBA,6504,Carlson Consulting Enterprise,50,50,42,6,2,0,0,0,0,0,0
1668,MBA,6505,Carlson Brand Enterprise,21,21,20,1,0,0,0,0,0,0,0
1669,MBT,5220,Tax Research Comm Practice,22,22,6,15,1,0,0,0,0,0,0
1670,MBT,5230,Corporate Taxation I,38,39,19,19,0,0,0,0,0,0,1
1671,MBT,5340,Taxation of Partnerships,50,50,26,24,0,0,0,0,0,0,0
1672,MBT,5346,ASC740 Computations & Analysis,24,25,21,3,0,0,0,0,0,0,1
1673,MBT,5360,"State,Local Tax",17,18,9,8,0,0,0,0,0,0,1
1674,MBT,5363,Compensation and Benefits,12,12,7,5,0,0,0,0,0,0,0
1675,MBT,5370,Tax of Property Transactions,21,22,9,12,0,0,0,0,0,0,1
1676,MCOM,5530,"Strat, Skills for Mgrl Present",34,34,31,3,0,0,0,0,0,0,0
1677,MDI,5001,Tech Writing Essentials,13,13,9,4,0,0,0,0,0,0,0
1678,MDI,5002,Tech Foresight and Forecasting,14,14,6,7,1,0,0,0,0,0,0
1679,MDI,5013,Medical Device Ctr Practicum I,13,13,9,4,0,0,0,0,0,0,0
1680,MDI,5051,Leading Innovation & Change,13,13,10,3,0,0,0,0,0,0,0
1681,MDS,3001W,Intro to Multidis Studies,23,24,13,5,4,0,0,0,0,1,1
1682,ME,2011,Intro Eng,203,211,54,138,10,0,0,0,0,1,8
1683,ME,3041,Ind Assignment I,11,11,10,1,0,0,0,0,0,0,0
1684,ME,3221,Fund of Design & Manufacturing,258,260,104,126,22,0,0,0,0,6,2
1685,ME,3222,Mechanisms & Machine Design,65,65,29,23,10,1,0,0,0,2,0
1686,ME,3281,Sys Dyn & Control,100,101,46,36,17,0,0,0,0,1,1
1687,ME,3324,Thermal Science,73,73,48,21,4,0,0,0,0,0,0
1688,ME,3331,Thermodynamics,148,150,38,58,40,10,0,0,0,2,2
1689,ME,3332,Fluid Mechanics,136,141,25,63,44,3,0,0,0,1,5
1690,ME,3333,Heat Transfer,55,58,16,34,2,0,0,0,0,3,3
1691,ME,4031W,Basic Measure Lab,73,74,44,19,10,0,0,0,0,0,1
1692,ME,4043W,Ind Assignment II,26,26,25,1,0,0,0,0,0,0,0
1693,ME,4053,Mech. Engineering Modeling,108,114,72,24,9,0,0,0,0,3,6
1694,ME,4054W,Design Projects,62,62,22,38,2,0,0,0,0,0,0
1695,ME,4131W,Therm Envir Eng Lab,30,30,7,22,1,0,0,0,0,0,0
1696,ME,4231,Mot Cont Lab,45,45,30,15,0,0,0,0,0,0,0
1697,ME,4232,Fluid Power Control Lab,21,21,9,11,1,0,0,0,0,0,0
1698,ME,4331,Thermal Energy Engr Lab,15,15,12,3,0,0,0,0,0,0,0
1699,ME,5133,Aerosol Lab,18,18,10,8,0,0,0,0,0,0,0
1700,ME,5223,Mat'ls in Des,82,83,45,35,1,0,0,0,0,1,1
1701,ME,5228,FE Mod/Ana/Desgn,90,92,33,45,12,0,0,0,0,0,2
1702,ME,5281,An & Dig Control,76,76,38,29,8,0,0,0,0,1,0
1703,ME,5312,Solar Thermal Technologies,28,29,12,14,1,1,0,0,0,0,1
1704,ME,5332,Intermediate Fluid Mechanics,48,48,21,20,7,0,0,0,0,0,0
1705,ME,5446,Intro to Combustion,62,64,18,31,11,2,0,0,0,0,2
1706,ME,5462,Gas Turbines,14,15,6,6,2,0,0,0,0,0,1
1707,ME,8243,Topics in Design,20,20,11,8,1,0,0,0,0,0,0
1708,ME,8254,Fundamentals of MEMS,24,24,17,7,0,0,0,0,0,0,0
1709,ME,8287,Topics in Dynamics & Control,29,30,20,8,1,0,0,0,0,0,1
1710,ME,8341,Conduction,11,12,4,5,2,0,0,0,0,0,1
1711,ME,8361,Molecular Gas Dynamics,28,28,17,10,1,0,0,0,0,0,0
1712,ME,8774,Graduate Seminar,15,15,0,0,0,0,14,0,1,0,0
1713,MEDC,8001,Gen Prin Med Chem,12,12,8,4,0,0,0,0,0,0,0
1714,MEDC,8050,PHYS AND MECH ORG CHEM,11,11,6,5,0,0,0,0,0,0,0
1715,MEDC,8070,Chem & Bio Infectious Diseases,13,13,10,3,0,0,0,0,0,0,0
1716,MGMT,1001,Contemporary Management,502,503,228,240,32,2,0,0,0,0,1
1717,MGMT,1001H,Honors:Contemporary Management,49,49,21,24,4,0,0,0,0,0,0
1718,MGMT,1005, Corporate Resp. and Ethics,259,259,139,117,2,0,0,0,0,1,0
1719,MGMT,1910W,Social Media in a Risky World,21,21,9,12,0,0,0,0,0,0,0
1720,MGMT,3001,Fund. of Mgmt,367,376,155,168,36,4,0,0,0,4,9
1721,MGMT,3004,Business Strategy,400,400,154,220,26,0,0,0,0,0,0
1722,MGMT,3010,Intro to Entrepreneurship,230,236,86,123,19,1,0,0,0,1,6
1723,MGMT,3033W,Bus Communication,406,414,151,247,5,1,0,0,0,2,8
1724,MGMT,3040,Int'l Environment of Firms,45,45,17,27,1,0,0,0,0,0,0
1725,MGMT,4008,EntrepreneurialMgmt,44,44,21,23,0,0,0,0,0,0,0
1726,MGMT,4050,Managing Innovation & Change,38,38,22,16,0,0,0,0,0,0,0
1727,MGMT,4080W,Applied Technology Entre,18,18,6,12,0,0,0,0,0,0,0
1728,MGMT,4170W,New Business Feasibility,11,11,5,6,0,0,0,0,0,0,0
1729,MGMT,4500,Sr Seminar in Int'l Business,24,24,21,3,0,0,0,0,0,0,0
1730,MGMT,5102,StartUp: Customer Dev/Testing,24,26,16,8,0,0,0,0,0,0,2
1731,MGMT,6004,Negotiation Strategies,76,76,62,14,0,0,0,0,0,0,0
1732,MGMT,6031,Industry Analysis,26,26,18,8,0,0,0,0,0,0,0
1733,MGMT,6032,Strategic Alliances,15,15,13,2,0,0,0,0,0,0,0
1734,MGMT,6033,Managing Strategy Process,33,33,24,9,0,0,0,0,0,0,0
1735,MGMT,6034,Strategic Leadership,14,14,12,2,0,0,0,0,0,0,0
1736,MGMT,6040,International Strategy & Org,30,30,20,9,1,0,0,0,0,0,0
1737,MGMT,6050,Mgmt of Innovation,38,38,28,9,1,0,0,0,0,0,0
1738,MGMT,6084,Management of Groups,51,52,43,7,0,1,0,0,0,0,1
1739,MGMT,6085,Corp Strategy,103,103,79,24,0,0,0,0,0,0,0
1740,MGMT,6100,Topics,39,39,34,3,2,0,0,0,0,0,0
1741,MGMT,6305,Int'l Envrmt of Business,27,27,11,14,2,0,0,0,0,0,0
1742,MICA,8003,Immunity & Immunop,29,30,14,14,1,0,0,0,0,0,1
1743,MICA,8012,Grant Skills,28,28,20,8,0,0,0,0,0,0,0
1744,MICB,3301,Biology of Microorganisms,113,117,33,56,20,3,0,0,0,1,4
1745,MICB,4131,Immunology,178,184,70,76,24,6,0,0,0,2,6
1746,MICB,4161W,Eukaryotic Microbiology,18,20,5,8,4,0,0,0,0,1,2
1747,MICB,4215,Phys & Divers Lab,21,23,13,6,2,0,0,0,0,0,2
1748,MICB,4225W,Microbial Genetics Laboratory,58,58,44,10,2,0,0,0,0,2,0
1749,MIL, 103,MS I Zero Credit Lead Lab,16,20,16,0,0,0,0,0,0,0,4
1750,MIL, 303,MS III Zero Credit Lead Lab,24,24,20,4,0,0,0,0,0,0,0
1751,MIL,1003,MS I One Credit Lead Lab,48,50,48,0,0,0,0,0,0,0,2
1752,MIL,1101,Intro to the Army,18,19,18,0,0,0,0,0,0,0,1
1753,MIL,1201,Leadership & Decision Making,22,22,21,1,0,0,0,0,0,0,0
1754,MIL,1203,MS II One Credit Lead Lab,34,36,32,2,0,0,0,0,0,0,2
1755,MIL,3301,Training Management,54,54,50,4,0,0,0,0,0,0,0
1756,MIL,3401,The Army Officer,26,26,23,3,0,0,0,0,0,0,0
1757,MIL,3403,MS IV One Credit Lead Lab,18,18,15,3,0,0,0,0,0,0,0
1758,MIL,3970,Military History,34,36,18,12,2,2,0,0,0,0,2
1759,MILI,6726,Medical Device Industry,23,23,22,1,0,0,0,0,0,0,0
1760,MILI,6963,Healthcare Analytics,30,30,29,1,0,0,0,0,0,0,0
1761,MILI,6990,The Healthcare Marketplace,53,53,32,21,0,0,0,0,0,0,0
1762,MKTG,3001,Principles  of Mktg,600,605,211,353,31,0,0,0,0,5,5
1763,MKTG,3005,Analytical Tools for Bus Probs,130,131,91,39,0,0,0,0,0,0,1
1764,MKTG,3010,Marketing Research,144,144,42,91,10,0,0,0,0,1,0
1765,MKTG,3040,Buyer Behavior,169,170,80,82,7,0,0,0,0,0,1
1766,MKTG,4030,Sales Management,40,40,20,20,0,0,0,0,0,0,0
1767,MKTG,4050,Advertising & Promotion,69,70,55,13,1,0,0,0,0,0,1
1768,MKTG,4060,Marketing Channels,33,33,15,18,0,0,0,0,0,0,0
1769,MKTG,4072,Marketing-in-Action: Practicum,90,91,47,41,2,0,0,0,0,0,1
1770,MKTG,4080W,Marketing Strategy,57,58,18,31,8,0,0,0,0,0,1
1771,MKTG,4082W,Brand Management,46,46,18,28,0,0,0,0,0,0,0
1772,MKTG,4085,Harness Consumer Irrationality,18,18,8,10,0,0,0,0,0,0,0
1773,MKTG,4090,Marketing Topics,11,11,8,3,0,0,0,0,0,0,0
1774,MKTG,6060,Marketing Channels,16,16,15,1,0,0,0,0,0,0,0
1775,MKTG,6072,International Mktg,82,82,60,21,0,1,0,0,0,0,0
1776,MKTG,6075,Pricing Strategy,86,86,72,13,1,0,0,0,0,0,0
1777,MKTG,6084,Persuasion and Influence,33,33,22,11,0,0,0,0,0,0,0
1778,MKTG,6085,Harness Consumer Irrationality,14,14,12,2,0,0,0,0,0,0,0
1779,MKTG,6086,Digital Marketing,19,20,15,4,0,0,0,0,0,0,1
1780,MKTG,6090,Marketing Topics,64,64,45,19,0,0,0,0,0,0,0
1781,MLSP,1010,Introduction to MLS,38,39,0,0,0,0,37,0,1,0,1
1782,MLSP,5012,Found Interprofess Comm Collab,86,90,74,8,4,0,0,0,0,0,4
1783,MLSP,5013,Schol Inq Analysis Med Lab Sci,82,86,70,12,0,0,0,0,0,0,4
1784,MLSP,5014W,Lab Oper in Health Care,50,50,42,8,0,0,0,0,0,0,0
1785,MLSP,5111,Diagnostic Microbiology,33,35,8,11,13,1,0,0,0,0,2
1786,MLSP,5112,Appl Diagn Microbiology Princ,68,72,18,36,12,2,0,0,0,0,4
1787,MLSP,5211,Fund. Hematology & Hemostasis,38,40,4,17,16,1,0,0,0,0,2
1788,MLSP,5212,Appl Hematology & Hemostasis,45,47,1,26,17,1,0,0,0,0,2
1789,MLSP,5313,Chem Analysis Health & Disease,34,36,6,14,13,0,0,0,0,1,2
1790,MLSP,5511,Principles of Immunobiology,30,32,10,12,7,0,0,0,0,1,2
1791,MLSP,6211,Adv Prin in Hematology and Hem,10,10,2,4,4,0,0,0,0,0,0
1792,MLSP,6313,Adv Chem Anal Health & Dis,10,10,4,6,0,0,0,0,0,0,0
1793,MM,3001W,Manufacturing in Global Econ,26,28,21,2,3,0,0,0,0,0,2
1794,MM,3305,3D Printing & Additive Mfg,68,68,34,32,2,0,0,0,0,0,0
1795,MM,4102,Manufacturing Operations,10,11,8,2,0,0,0,0,0,0,1
1796,MM,4201,QualityEngnrng &ProcessImprov,13,13,4,8,1,0,0,0,0,0,0
1797,MORT,3014,Rules & Regs,21,21,15,5,0,0,0,0,0,1,0
1798,MORT,3016,Marketing & Merchandising,26,26,12,12,2,0,0,0,0,0,0
1799,MORT,3018,Funeral Service Practice I,23,23,13,9,0,0,0,0,0,1,0
1800,MORT,3021W,Funeral Psych. & Arrangements,44,44,28,14,0,0,0,0,0,2,0
1801,MORT,3025,Business Law,25,25,4,17,4,0,0,0,0,0,0
1802,MORT,3051,Restorative Art,11,11,3,7,1,0,0,0,0,0,0
1803,MORT,3061,Embalming Theory,11,11,5,5,1,0,0,0,0,0,0
1804,MORT,3171,Human Anatomy Laboratory,21,21,17,4,0,0,0,0,0,0,0
1805,MORT,3371,Death/Dying Across Cultures,21,21,16,4,0,0,0,0,0,1,0
1806,MOT,4001,Ldrshp and Business Basics Eng,13,13,10,3,0,0,0,0,0,0,0
1807,MOT,8112,Accounting for Decision Making,21,21,18,3,0,0,0,0,0,0,0
1808,MOT,8114,Strategic Tech Analysis,21,21,19,2,0,0,0,0,0,0,0
1809,MOT,8121,Mng Org Tech Environ,21,21,17,4,0,0,0,0,0,0,0
1810,MOT,8133,Managerial Comm Tech Leads,21,21,11,8,2,0,0,0,0,0,0
1811,MOT,8212,Devlp New Tech Products,22,22,19,3,0,0,0,0,0,0,0
1812,MOT,8233,Strategic Mgmt of Tech,22,22,14,8,0,0,0,0,0,0,0
1813,MOT,8234,Capstone Project,44,44,42,2,0,0,0,0,0,0,0
1814,MOT,8501,Leading Indv & Team Perform.,21,21,19,2,0,0,0,0,0,0,0
1815,MOT,8920,Sci & Tech Policy,44,44,28,16,0,0,0,0,0,0,0
1816,MSBA,6120,Intro to Stats for Scientists,13,14,4,8,0,0,0,0,0,1,1
1817,MSBA,6310,Programming for Data Science,18,20,8,8,1,0,0,0,0,1,2
1818,MSBA,6320,"Data Mgmt, DB & Data Warehsing",95,95,28,64,2,1,0,0,0,0,0
1819,MSBA,6330,Big Data Analytics,95,95,38,52,5,0,0,0,0,0,0
1820,MSBA,6355,Building and Managing Teams,88,88,50,38,0,0,0,0,0,0,0
1821,MSBA,6410,Exploratory Data Analytics,109,109,47,58,4,0,0,0,0,0,0
1822,MSBA,6420,Predictive Analytics,110,110,44,66,0,0,0,0,0,0,0
1823,MSBA,6450,Modeling and Heuristics,12,12,5,7,0,0,0,0,0,0,0
1824,MSF,6021,Communications for Finance,24,24,15,9,0,0,0,0,0,0,0
1825,MSF,6022,Financial Statement Analysis,25,25,15,10,0,0,0,0,0,0,0
1826,MSF,6222,Fundamentals of Finance II,24,24,12,12,0,0,0,0,0,0,0
1827,MSF,6223,Fundamentals of Finance III,24,24,15,8,0,0,0,0,0,1,0
1828,MSF,6322,Corporate Valuation & Modeling,23,23,20,3,0,0,0,0,0,0,0
1829,MSF,6422,Financial Econometrics,24,24,12,6,5,1,0,0,0,0,0
1830,MSF,6423,Financial Econometrics II,24,24,12,6,5,1,0,0,0,0,0
1831,MSF,6621,Finance within Macroeconomy,24,24,17,6,0,0,0,0,0,1,0
1832,MTHE,3102,Mathematics & Pedagogy II,20,20,15,5,0,0,0,0,0,0,0
1833,MTHE,5314,Teaching & Learning Math,19,19,14,3,2,0,0,0,0,0,0
1834,MUED,1201,Intro to Music Education,21,21,20,1,0,0,0,0,0,0,0
1835,MUED,5101,Improvisation & Creativity,20,20,14,6,0,0,0,0,0,0,0
1836,MUED,5302,General Music II,12,12,6,4,2,0,0,0,0,0,0
1837,MUED,5519,Adv Cond & Rep (Instrumental),13,13,10,2,1,0,0,0,0,0,0
1838,MUED,5803,Therapeutic Management,11,11,10,1,0,0,0,0,0,0,0
1839,MUS,1013,Rock I: Rock Music to 1970,30,30,22,8,0,0,0,0,0,0,0
1840,MUS,1021,Introduction to Music,78,83,45,8,2,8,10,0,2,3,5
1841,MUS,1051,Class Piano Non Maj,15,15,12,0,0,0,3,0,0,0,0
1842,MUS,1801W,"Music, Society, and Cultures",90,92,50,36,2,0,0,0,0,2,2
1843,MUS,1804,World Music,89,92,30,33,10,1,11,0,1,3,3
1844,MUS,1914W,Music in Nazi Germany,15,15,12,3,0,0,0,0,0,0,0
1845,MUS,3200,Campus Singers,21,22,19,2,0,0,0,0,0,0,1
1846,MUS,3230,Chorus,44,45,43,0,0,0,1,0,0,0,1
1847,MUS,3400,University and Campus Bands,63,63,61,0,0,0,2,0,0,0,0
1848,MUS,3410,University Bands,51,51,50,1,0,0,0,0,0,0,0
1849,MUS,3480,Marching Band,556,558,556,0,0,0,0,0,0,0,2
1850,MUS,3490,Athletics Bands,152,154,152,0,0,0,0,0,0,0,2
1851,MUS,3501,Tonal Theory III,44,48,12,24,8,0,0,0,0,0,4
1852,MUS,3511,Ear-Training III,42,46,13,20,9,0,0,0,0,0,4
1853,MUS,3602W,Music History II,28,29,7,16,2,2,0,0,0,1,1
1854,MUS,3950,Topics in Music,24,24,20,4,0,0,0,0,0,0,0
1855,MUS,4505,Jazz Theory,13,14,8,3,2,0,0,0,0,0,1
1856,MUS,5150,Alexander Technique,12,12,10,2,0,0,0,0,0,0,0
1857,MUS,5240,University Singers,33,35,31,2,0,0,0,0,0,0,2
1858,MUS,5280,Opera Theatre,14,16,14,0,0,0,0,0,0,0,2
1859,MUS,5333,Post-tonal theory II,13,15,12,1,0,0,0,0,0,0,2
1860,MUS,5490,Percussion Ensemble,13,14,13,0,0,0,0,0,0,0,1
1861,MUS,5571,Schenker Analysis,31,31,28,3,0,0,0,0,0,0,0
1862,MUS,5950,Topics in Music,32,34,27,3,1,0,0,0,0,1,2
1863,MUSA,8301,Piano: Music Major,10,10,9,1,0,0,0,0,0,0,0
1864,NAV,1101,Intro to Naval Sci,10,10,8,2,0,0,0,0,0,0,0
1865,NAV,2000,Naval Lab II,11,12,0,0,0,0,11,0,0,0,1
1866,NAV,3302,Navigation II (Ops),11,11,10,1,0,0,0,0,0,0,0
1867,NAV,3309,Maneuver Warfare,12,12,9,3,0,0,0,0,0,0,0
1868,NAV,4401W,Leadership & Mgmt I,12,13,12,0,0,0,0,0,0,0,1
1869,NOR,1001,Beginning Norwegian,31,31,12,7,3,1,8,0,0,0,0
1870,NOR,1003,Intermediate Norwegian,18,18,7,5,5,0,0,0,1,0,0
1871,NR,5021,Stats-Ag Nat Res Professionals,21,24,17,3,0,0,1,0,0,0,3
1872,NSC,5461,Cell Molec Nsci,12,12,8,4,0,0,0,0,0,0,0
1873,NSC,5561,Systems Neuroscience,13,14,7,5,1,0,0,0,0,0,1
1874,NSCI,1001,Fundamental Neurosci,372,386,268,86,14,4,0,0,0,0,14
1875,NSCI,2100,Human Neuroanatomy,245,255,98,116,31,0,0,0,0,0,10
1876,NSCI,3101,Neurobio I: Mol Cell Systems,107,109,32,49,22,1,0,0,0,3,2
1877,NSCI,4100,Developmental Neuroscience,119,121,57,53,9,0,0,0,0,0,2
1878,NSCI,4105,Neurobiology Laboratory I,10,10,9,1,0,0,0,0,0,0,0
1879,NSCI,5101,Neurobio I: Mol Cell Systems,11,11,5,5,0,0,0,0,0,1,0
1880,NURS,1030,Nursing First Year Seminar I,226,228,226,0,0,0,0,0,0,0,2
1881,NURS,2001,Human Growth & Dev:Life Span,314,314,288,20,2,0,2,0,0,2,0
1882,NURS,3115,"Health Informatics, Info Techn",70,70,66,2,2,0,0,0,0,0,0
1883,NURS,3703,AssessBegInterventNursLab1,49,51,44,5,0,0,0,0,0,0,2
1884,NURS,3710,Statistics Cln Prac & Research,86,86,57,25,3,0,0,0,0,1,0
1885,NURS,3801,Pt Care Adlts & Older Adlts I,276,282,87,156,33,0,0,0,0,0,6
1886,NURS,3802,Pt Cent Care: Nurs Care Fam I,89,89,18,63,8,0,0,0,0,0,0
1887,NURS,3806,Nurse as Professional,129,131,115,13,1,0,0,0,0,0,2
1888,NURS,4104,Ethical Sens/Reason Hlth Care,90,90,89,1,0,0,0,0,0,0,0
1889,NURS,4106,Nurse as Collaborator,120,120,118,2,0,0,0,0,0,0,0
1890,NURS,4301,PCC Adults/Older Adults II,169,169,38,82,43,6,0,0,0,0,0
1891,NURS,4303,PCC Adults in Acute Care,14,14,12,2,0,0,0,0,0,0,0
1892,NURS,4312,Pt Centrd Care: NursCareFamiII,54,54,5,45,4,0,0,0,0,0,0
1893,NURS,4402,Ethical Action in Health Care,93,93,85,6,2,0,0,0,0,0,0
1894,NURS,4701,Adv Nursing Across Lifespan,230,230,60,104,62,2,0,0,0,2,0
1895,NURS,4703,Specialty Focused Practicum I,48,48,36,6,6,0,0,0,0,0,0
1896,NURS,4704,Continuum of Care Practicum,130,130,125,5,0,0,0,0,0,0,0
1897,NURS,4706,Transition to Practice,222,222,182,34,6,0,0,0,0,0,0
1898,NURS,5010,Fdns of Interprof Comm&Collab,27,28,0,0,0,0,27,0,0,0,1
1899,NURS,5030,FoundationConcepProfessNursing,126,126,122,4,0,0,0,0,0,0,0
1900,NURS,5034,Transition Pro Nurse Practice,63,63,55,8,0,0,0,0,0,0,0
1901,NURS,5190,Essentials Holistic Hlth Asses,63,63,60,2,1,0,0,0,0,0,0
1902,NURS,5222,Advanced Human Physiology,360,360,160,176,24,0,0,0,0,0,0
1903,NURS,5228,Pharmacology for Adv Prac Nurs,222,222,196,24,2,0,0,0,0,0,0
1904,NURS,6110,Epidemiology in Nursing,56,56,50,6,0,0,0,0,0,0,0
1905,NURS,6200,Science of Nurs Intervention,59,59,56,3,0,0,0,0,0,0,0
1906,NURS,6305,Women Reproductive Health Care,84,84,74,10,0,0,0,0,0,0,0
1907,NURS,6501,Mgment of Hlth Adv Prc Nurse 1,84,86,64,20,0,0,0,0,0,0,2
1908,NURS,6600,Health Systems and Care Models,10,10,8,2,0,0,0,0,0,0,0
1909,NURS,6705,Nurs Ldshp Sem: Qual/Chng Mgt,10,10,9,1,0,0,0,0,0,0,0
1910,NURS,6706,Nurs Ldshp Prac: Qual/Chng Mgt,12,12,0,0,0,0,11,0,1,0,0
1911,NURS,6902,Anes Care: Cardiothoracic Dis,12,12,5,7,0,0,0,0,0,0,0
1912,NURS,7000,DNP Proseminar,138,138,129,9,0,0,0,0,0,0,0
1913,NURS,7100,QI and Implementation Science,30,30,28,2,0,0,0,0,0,0,0
1914,NURS,7102,Scholarly & Prof. Engagement,32,32,30,2,0,0,0,0,0,0,0
1915,NURS,7108,Population Health Informatics,25,25,23,2,0,0,0,0,0,0,0
1916,NURS,7110,NURS 7110 DNP Prjct Practicum,110,110,0,0,0,0,104,0,6,0,0
1917,NURS,7202,Nurs Moral/Ethical Pos/Action,30,30,26,4,0,0,0,0,0,0,0
1918,NURS,7300,Program Planning and Eval,48,48,45,3,0,0,0,0,0,0,0
1919,NURS,7504,AssesMgmtHealthAPNPrac I,60,64,0,0,0,0,60,0,0,0,4
1920,NURS,7516,HealthCareChildFNPAcuteChronic,22,22,14,8,0,0,0,0,0,0,0
1921,NURS,7610,System Leadership & Innovation,58,58,56,2,0,0,0,0,0,0,0
